NO,ID,LERI,Order,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,fsr8,fsr9,fsr10,fsr11,fsr12,fsr13,fsr14,fsr15,fsr16,fsr17,fsr18,fsr19,fsr20,fsr21,fsr22,fsr23,fsr24,fsr25,fsr26,fsr27,fsr28,fsr29,fsr30,fsr31,fsr32,fsr33,fsr34,fsr35,fsr36,fsr37,fsr38,fsr39,fsr40,time
2773,10,1,13,0,135.295,265.1385714,0.016071429,109.3732143,0,6.746071429,0.016071429,20.76678571,4588.363214,2200.91,0.239642857,774.3128571,688.4092857,18.46857143,0,32.56678571,1982.285357,0,0,0,1237.179286,0,0,0.007142857,1955.233214,23.51785714,0,0.007142857,4873.284643,4608.589643,0,0,55.06607143,386.8175,0,0,0,0,0,1.195672
2774,10,1,14,0,0.015384615,0.092307692,0,0.138846154,216.2180769,69.56692308,7400.329231,286.9746154,476.2196154,768.4592308,0.119230769,281.4484615,3955.73,1430.072692,29.81230769,92.97269231,1416.494615,0.036538462,0,4.415,582.8630769,0,0,0,463.8353846,0,0,0,2339.639231,335.0488462,0,0.034615385,4050.908846,672.1096154,0,0,0,0,0,1.119115
2775,10,1,15,0,1584.491667,539.5004167,0,34.42125,0.15,17399.85708,0,194.72375,6243.070833,2790.755,0,1599.96625,95.87333333,14.33416667,0,466.705,14.86541667,0,0,598.7141667,79.87833333,0,0,0.955833333,2262.760417,0.237916667,0,0.625833333,4929.05125,993.5983333,0,0,1953.510417,9.834166667,0,0,0,0,0,1.047197
2776,10,1,16,0,33.96548387,60.21064516,0.499354839,56.77,0.04516129,1.021612903,689.9222581,26.84419355,4632.135484,2449.846774,6.851935484,704.9429032,860.9441935,27.05903226,0.006451613,29.64354839,2355.008387,0,0,0,1314.614194,0,0,0,1486.523548,15.07129032,0,0,3872.030645,3201.828065,0,0,724.3903226,733.1264516,0,0,0,0,0,1.323691
2777,10,1,17,0,743.4944444,1197.195556,0,148.5011111,1.302222222,17.32259259,0,11.10962963,2977.100741,2872.266296,0.164814815,183.2444444,278,25.1037037,0,26.19407407,542.7551852,0,0,2.747407407,862.2277778,0,0,0,2217.152593,22.83259259,0,0,4303.552222,4318.80037,0,0,51.64148148,70.07777778,0,0,0,0,0,1.147904
2778,10,1,18,0,37.14,146.4926923,17.86923077,18.89346154,7.261153846,0.111538462,34.08884615,19.24192308,4744.364615,3457.886538,184.7515385,135.4507692,575.0784615,3.705769231,0,0.228846154,2673.349615,0.151153846,0,0.017307692,948.0511538,0,0,0,939.3942308,38.15846154,0,0,2069.365769,3263.726538,0,0,0.241923077,75.16038462,0,0,0,0,0,1.031912
2779,10,1,19,0,0,0.516,0,0,15.99,2392.6572,0.144,8.368,1791.3544,55.6276,0,2625.394,4697.7596,1197.1512,0.008,1123.9896,173.1136,0,0,101.1192,156.0844,0,0,31.0264,420.2464,0,0,0.154,2754.0464,178.2968,0,0,5407.0472,2566.4448,0,0,8.8776,0,0,1.190242
2780,10,1,20,0,9.2872,0.258,0,3.7832,44.7708,1051.3584,1333.9276,38.056,3479.8976,3783.232,0.018,682.68,3469.3828,1739.8828,0.008,81.9224,1541.67,0,0,0,509.2136,0,0,0,441.9708,0.4476,0,0.008,1638.3024,1848.8388,0,0.008,1692.9964,2665.0792,0,0,0,0,0,1.045851
2781,10,2,1,0,297.2528,205.5412,0,0.086,40.4448,64.6292,563.6936,0.1748,1403.702,1945.058,39.942,0.034,400.0676,1203.6776,717.8168,0,0.008,268.3356,196.36,0.018,0,1014.5696,0,0,872.572,31.6308,0,1.3564,4536.4752,81.9444,0,0,3611.8952,0.16,0,0,0,0,0,1.070548
2782,10,2,2,0.015,21.95766667,4.468333333,0,22.296,5.2,95.764,102.5343333,0.818,1775.932333,1179.425333,78.639,2.245,308.9803333,1175.075667,170.744,0,0,352.3286667,15.48633333,0,0.015,890.423,0,0,1170.18,22.84866667,0,298.2043333,3906.162667,0,0,57.71633333,4711.463333,0.015,0,0,0,0,0,1.279133
2783,10,2,3,0,0,0,0,0.126521739,4805.397826,1025.370435,1.753913043,0,28.47782609,153.9743478,380.626087,0.069565217,2400.447826,2353.006957,691.6608696,0,0,148.376087,998.263913,0,0,194.6930435,39.75304348,0,2.444782609,24.28826087,0,0,4021.361304,927.8752174,0,0.146086957,9208.206522,1050.921739,0,0,420.8978261,0,0,0.932738
2784,10,2,4,5821.260714,2818.921786,0.334642857,0,1.910714286,78.49964286,720.3471429,0.016071429,827.8175,3330.555,1608.461071,0.145,0.116071429,26.27392857,337.6907143,0.112857143,0,9.288214286,357.6035714,0,0,43.99571429,454.9164286,0,3.597142857,1992.301786,1.133571429,0,2119.7625,3923.0775,0,0,0,151.4771429,0.007142857,0,0,0,0,0,1.208745
2785,10,2,5,1.012068966,0.835172414,0,0,2362.511724,2.172758621,239.24,3.117931034,0.62862069,2781.546897,1629.170345,318.5024138,8.692413793,406.8572414,1667.145172,679.7193103,0.039655172,0,283.8651724,70.39482759,0.015517241,0,799.4834483,0,0,243.8506897,23.66172414,0,0.015517241,2439.017241,132.8986207,0,0.006896552,2143.793103,12.70517241,0,0,0,0,0,1.279787
2786,10,2,6,1.245217391,119.0904348,0,0,7801.956522,0.008695652,95.86,0,71.63826087,5229.028696,872.3713043,43.65826087,87.31,609.46,1472.303913,35.64,0.017391304,0,369.2465217,0,0,0,874.8765217,0,0,637.9904348,20.60086957,0,0,2378.607826,44.63173913,0,0.008695652,1436.08,0.647826087,0,0,0,0,0,0.957229
2787,10,2,7,0.028,395.9704,24.1524,0,5.3508,0,15.104,761.5928,13.0068,2393.6284,3323.2916,30.8884,0.044,35.9928,613.504,544.4812,0,0.018,286.6276,17.224,0,0.008,1186.9784,0,0.008,1799.4452,27.384,0,13.1092,3640.4916,18.25,0,0,396.974,0.008,0,0,0,0,0,1.141264
2788,10,2,8,0,8.9,14.0304,0,85.8512,29.5204,532.3296,370.0864,0.3588,4050.8744,2127.9492,472.288,5.0312,419.0716,1444.6524,167.5116,0,0,358.374,20.5852,0,0,876.1016,0,0,681.1576,19.0352,0,102.8296,3083.46,0,0,91.848,3545.064,0,0,0,0,0,0,1.106809
2789,10,2,9,0,0.022413793,0,0,14.23965517,1196.571379,244.0141379,0,0.056896552,37.71517241,16.44896552,29.29793103,24.95758621,3215.29069,3352.643103,60.5137931,0.05862069,0.015517241,603.6341379,750.1893103,0,0,339.1906897,0.456896552,0,0.620344828,16.27137931,0,0.006896552,1359.494138,450.2710345,0,0,4085.293103,1280.181379,0,0,48.60448276,0,0,1.241307
2790,10,2,10,0,817.2816667,103.395,0,0,0,21.15566667,1121.507667,1.968,1241.082667,2670.725333,56.679,0.015,33.371,932.9503333,1064.638667,0.006666667,0,280.9713333,22.33,0,0.621666667,1320.308333,0,0,1944.674333,20.21166667,0,2071.486667,4772.706667,0,0,5.281,1489.222,0.006666667,0,0,0,0,0,1.283869
2791,10,2,11,0,0.400454545,0,0,4813.102727,0.043181818,287.0518182,0,22.76045455,3161.773182,286.5468182,74.73727273,79.65454545,1059.011364,2054.278636,49.49590909,0,0.031818182,535.445,2.340909091,0,0.009090909,1006.82,0,0,901.3568182,40.75136364,0,7.766363636,4018.145909,13.555,0,0,2921.626364,0.063636364,0,0,0,0,0,0.950554
2792,10,2,12,0,1.64,0.190454545,0,212.4140909,69.06181818,525.9195455,4.565454545,0.129545455,1834.907273,606.7527273,99.12272727,20.27590909,1139.857273,2315.635909,229.4418182,0,0,408.365,85.17,0,0,1099.970909,0,0,417.4236364,31.30636364,0,2.065,3666.740455,26.755,0,0.020454545,3602.542273,0,0,0,0,0,0,0.940908
2793,10,2,13,0,2.569615385,0,0.007692308,4003.408462,0.846153846,241.7423077,0,7.363846154,2844.157308,599.1934615,72.95269231,65.40115385,1053.401538,1824.371154,172.3780769,0,0.007692308,364.6157692,45.70038462,0,0,998.8953846,0,0,74.64230769,20.79,0,0,2386.778846,351.9753846,0,0.015384615,2036.165769,9.399230769,0,0,0,0,0,1.122601
2794,10,2,14,0.015,22.963,9.529,0,7.157666667,41.58333333,66.64366667,312.9793333,0,917.8916667,1656.987667,26.13266667,0.076666667,462.7933333,1325.037,978.1733333,0,0,172.681,468.976,0,0,703.776,0.585,0,54.96566667,25.26133333,0,0,2786.105,839.1633333,0,0.006666667,2226.952,3.680666667,0,0,0,0,0,1.336526
2795,10,2,15,0,0.057142857,0,0,4081.580476,41.48952381,1162.234762,0,0.121428571,3486.548571,229.6561905,604.5842857,87.19428571,1565.510952,4379.755714,145.4233333,0,0,473.4071429,58.39952381,0,0,940.747619,0,0.00952381,80.79095238,27.24952381,0,0.00952381,2987.905238,51.15809524,0,0.00952381,3571.713333,3.77952381,0,0,0,0,0,0.910692
2796,10,2,16,0,0,0,0,0,3153.722273,383.7181818,0,0.031818182,73.39772727,38.52590909,57.89954545,14.20545455,3581.807273,2512.740909,68.605,0.031818182,0,335.8745455,551.3527273,0,0,370.0209091,0,0,43.63090909,33.6,0,0.281818182,2142.683636,39.20409091,0,12.85681818,3038.456364,0,0,0,0,0,0,0.93322
2797,10,2,17,0.032758621,0.652413793,0,0,769.8144828,63.82517241,87.22,12.00448276,0.176896552,435.9506897,482.4637931,29.93931034,0.031034483,519.62,1356.632069,738.6168966,0,0,125.0413793,732.7324138,0,0.006896552,484.822069,4.886551724,0,25.55448276,27.93586207,0,0.006896552,3213.454138,1567.107586,0,0,3728.921034,244.9748276,0,0,0,0,0,1.418717
2798,10,2,18,0,0.864583333,0,0.05,226.3325,120.1504167,307.1108333,15.22833333,0.244166667,1354.95875,1254.3275,38.45208333,2.56625,1788.49125,2401.129583,978.9679167,0.039583333,0,99.47125,512.4833333,0,0.008333333,284.8266667,8.69,0,7.85,18.02625,0,0,2838.577083,1765.3625,0,0.039583333,4668.577083,2225.315833,0,0,0,0,0,1.000905
2799,10,2,19,0,0,0,0,214.1272,58.636,925.236,1.0256,0.096,1882.2736,381.0916,770.0416,23.1848,1326.5572,2402.9428,259.4236,0,0,581.328,104.7744,0,0,1318.2344,0,0,55.4328,30.5652,0,0,2720.0808,72.4348,0,0,2585.7452,0.6772,0,0,0,0,0,1.259093
2800,10,2,20,6.9692,2530.9776,175.3648,0,0,29.0252,0.3564,24.8796,192.114,2046.99,2531.9716,18.9608,0.044,1.832,220.0424,41.2136,0,1.7628,525.218,0,0,80.2076,1395.3452,0,98.6896,3729.6732,0.28,0,6040.8324,4601.3504,0,0,0,0.044,0,0,0,0,0,0,1.117537
2801,11,1,1,0.511111111,0.016666667,0.177777778,0,0,3495.058148,54.21666667,0,0,3647.688519,860.9125926,0,0.142592593,300.552963,96.91703704,0.066666667,0,0,119.5211111,0,0,0,170.0603704,1.97,0.168518519,495.5466667,60.24296296,53.62037037,78.51518519,63.95703704,2930.287407,16.93740741,2714.224074,2.097407407,55.67185185,0,1.172592593,3.372222222,0.559259259,0,1.180641
2802,11,1,2,0.227083333,0.125,0.060416667,0,0.008333333,1879.749167,0.182916667,0,0,2140.283333,32.57416667,0,0.129166667,49.94791667,52.90166667,0.025,0,0,58.75375,0,0,0,64.01708333,50.91791667,0.127083333,3173.734167,78.275,382.69,0.0375,75.91916667,2438.781667,35.74458333,0,3648.88875,101.6279167,40.09041667,0,2.66875,0.482916667,0,1.045581
2803,11,1,3,0.058571429,28.68057143,0.4,0,0.011428571,3642.046857,1651.001429,0,0,1985.391714,191.1014286,0,0.064285714,6.084,76.48571429,0.057142857,0,0,81.25114286,0,0,0.041428571,411.6771429,0.027142857,2318.538571,2427.064286,385.8971429,0.051428571,0.514571429,47.30314286,0.08,0.804857143,6047.297429,426.4751429,45.76542857,0,0,0,0.144285714,0,1.632293
2804,11,1,4,0.175,0.420833333,0,0,0,3989.890833,63.21291667,0,0.008333333,3985.579583,632.4870833,0,0.041666667,84.24666667,86.19791667,0.075,0,0,85.27708333,0,0,0,91.7,15.88875,0.279166667,1169.995833,49.29875,44.01541667,14.90291667,70.43041667,1921.969167,45.32916667,985.4958333,80.99875,85.58375,1.985416667,0.008333333,0.01875,0.035416667,0,1.088397
2805,11,1,5,0.027083333,488.6529167,0.250416667,0,0,1879.53375,338.93875,0,0,678.68625,33.40125,0,0.110416667,0.237916667,45.39666667,0.05,0,0,39.66333333,0,0,0,157.4970833,49.42291667,49.86,6375.40625,442.6470833,9.651666667,0.347916667,24.61416667,0.735,25.40708333,0.582083333,422.41125,45.12791667,0,0,0,0,0,1.065333
2806,11,1,6,0.059615385,0.332692308,0.498461538,0,0.007692308,3741.926923,1687.016538,0,0,2379.348462,554.9130769,0,0.117307692,22.13846154,60.17,0.069230769,0,0,59.72769231,0,0,0,76.38653846,44.51076923,8.214230769,2415.189231,84.33192308,97.48307692,2.932692308,75.07692308,2156.511538,105.8919231,1771.750769,78.26692308,362.6657692,2.786153846,0,0,0,0,1.148054
2807,11,1,7,0.048148148,0.305555556,0.652592593,0,0.025925926,3700.99,713.2937037,0,0,2659.99,109.2844444,0,0.077777778,61.58185185,65.05481481,0.051851852,0,0,72.55333333,0,0,0,74.84333333,25.37740741,0.209259259,2459.898519,54.7562963,67.33814815,2.503333333,75.13740741,1663.910741,40.09481481,10.23333333,297.9518519,113.6718519,14.08185185,0,0.403333333,0.215925926,0,1.267872
2808,11,1,8,0.05,0.178571429,0.333928571,0,0,3715.28,1656.263571,0,0,3006.790357,1307.840357,0,0.066071429,61.32821429,80.0275,0.042857143,0,0,83.80678571,0,0,0,97.08107143,37.56928571,0.153571429,1300.199286,44.58535714,106.56,10.795,74.3675,3103.323929,58.19178571,133.2489286,43.91785714,81.73964286,33.28964286,0.007142857,12.57964286,0.1625,0,1.275393
2809,11,1,9,0.035714286,0.975714286,0,0,3.087857143,873.2964286,1.47,0,0,347.5132143,0.727857143,0,0.135714286,18.885,25.2375,0.042857143,0,0,50.79107143,0,0,0,355.4335714,0,4022.7875,2293.854643,407.4303571,0.085714286,149.8885714,80.90464286,2.650714286,4.0225,15182.15393,99.69535714,100.6964286,0,0.608928571,0,0.075,0,1.293942
2810,11,1,10,0.014285714,2445.014643,1.119642857,0,0,2255.686786,564.4567857,0,0,341.1117857,42.39964286,0,0.067857143,0.094642857,43.13857143,0.057142857,0,0,36.2975,7.189642857,0,17.905,373.1539286,320.0457143,0.241071429,7757.871071,279.0628571,30.95285714,0.191428571,2.840714286,0,4219.356071,0,8895.162143,2115.733571,0,0.076785714,0,0.135714286,0,1.232778
2811,11,1,11,0.261538462,0.495,0,0,0,2106.711923,1631.964231,0,0,924.7876923,231.8588462,0,0.117307692,0.073076923,35.48884615,0.053846154,0,0,35.27846154,2.648076923,0,0,36.59,69.59384615,0.082692308,7447.313462,95.84153846,545.6869231,0.111923077,84.69692308,5713.962692,82.93346154,0,10945.33,93.22307692,0,0,0,0.828846154,0,1.13201
2812,11,1,12,0.10625,0.4375,0,0,0.016666667,2703.980417,19.96208333,0,0,2744.202917,344.08125,0,0.104166667,403.0183333,53.58708333,0.05,0,0,70.66583333,0,0,0.008333333,76.52666667,24.01291667,0.164583333,498.2020833,34.01083333,260.6479167,18.47833333,87.8625,4532.435833,43.19333333,12.08708333,33.92291667,69.92625,76.7525,0,228.0183333,21.44125,0,1.042297
2813,11,1,13,0.033333333,0,0.151851852,0,0,4765.273704,5086.044444,0,0,1978.753333,1275.347037,0,0.124074074,9.146666667,50.88296296,0.081481481,0,0,51.49518519,0,0,0,70.0862963,3.786666667,689.3214815,1626.323333,62.35407407,1.965925926,50.67222222,78.51074074,90.19962963,185.0788889,15717.15852,14.95962963,105.7748148,0,0,42.10481481,0.007407407,0,1.188661
2814,11,1,14,0.296666667,0,0.375,0,0,2723.636333,353.001,0,0,1972.53,65.60833333,0,0.055,114.9216667,38.61766667,0.086666667,0,0,43.66266667,0,0,0,54.474,8.411666667,0.19,741.3716667,26.93966667,75.67333333,12.35633333,73.03666667,3381.181,70.008,9.438333333,55.71833333,83.57866667,76.548,0,77.19066667,17.45533333,0,1.309337
2815,11,1,15,0.007407407,2800.492593,27.17740741,0,0,2073.527037,662.7033333,0.016666667,0,44.28074074,44.89037037,0,0.085185185,0.138888889,35.30703704,0.044444444,0,0,31.8762963,27.91666667,0,210.3018519,768.32,753.2951852,0.203703704,8463.141481,806.6025926,20.34555556,0.024074074,47.40407407,0.701851852,3909.24963,0,7101.28,3603.49037,0,0,0,0.222222222,0,1.16559
2816,11,1,16,0.376190476,0.135714286,0,0,553.0385714,4643.611429,0,0,102.7795238,3626.717143,0,0,0.1,332.5204762,17.48047619,0.066666667,0,0.337619048,44.82333333,0,0,0,73.73380952,0,0.496190476,605.1833333,31.79904762,3.323333333,95.90904762,79.00714286,1819.587143,202.8538095,42.5752381,63.97761905,194.762381,32.8352381,0,110.7595238,14.3852381,0,0.920499
2817,11,1,17,0.051724138,0.18137931,0,0,0,3371.334828,3183.331724,0,0,2182.031034,999.0313793,0,0.077586207,0.098275862,87.0737931,0.068965517,0,0,83.17413793,0,0,0,99.49103448,126.1234483,1.929655172,2764.091379,130.5131034,77.91482759,0.006896552,56.48827586,83.96241379,33.58862069,4.206551724,457.1310345,133.637931,0,0,0,0,0,1.272886
2818,11,1,18,0.012903226,0.153225806,0.381612903,0,0,2330.402581,4836.680968,0,0,145.6374194,1768.249032,0,0.053225806,0.096774194,52.58064516,0.787419355,0,0,42.92741935,52.27193548,0,0,45.11870968,871.4009677,0.148387097,2699.951935,98.89935484,2714.64,0.006451613,67.66064516,3988.594839,59.34,0.014516129,1566.461613,125.1235484,53.01387097,0,0,0.140322581,0,1.360117
2819,11,1,19,0.25,3.628965517,35.99655172,0,0.006896552,3824.178966,5147.942069,0,0,424.1889655,529.2393103,0,0.117241379,0.065517241,43.79448276,0.062068966,0,0,41.0037931,12.3862069,0,0,62.42965517,186.492069,0.282758621,4654.273103,110.6258621,336.3831034,0.096551724,62.03827586,1368.13069,49.95068966,0.006896552,3974.427586,144.8155172,2.005517241,0,0,0.096551724,0,1.289416
2820,11,1,20,0.552857143,0.474285714,0,0,21.056,3190.082857,0.212857143,0,121.5048571,3336.378857,0.681714286,0,0.125714286,988.3691429,54.97085714,0.04,0,0,101.816,0,0,0,181.228,1.960285714,0.111428571,318.084,46.80828571,74.51085714,17.02171429,64.46542857,2850.097143,67.414,0,53.76885714,51.28085714,77.58371429,0,486.9754286,59.66257143,0,1.553657
2821,11,2,1,0.040540541,0,0.058108108,0,0,244.8916216,2170.271081,0,0,1262.39027,705.0172973,0,0.114864865,1564.602703,0.109459459,0.075675676,37.7527027,559.6962162,0,0,3948.456216,74.23324324,0,0,4571.978919,1831.112432,5.834054054,0.075675676,5.93972973,42.25108108,21.15243243,0,0,21.71243243,92.41135135,0,0,0,0.214864865,0,1.630841
2822,11,2,2,0.113636364,0.006060606,0,0,0.006060606,171.5960606,538.9112121,0,0.006060606,54.62393939,33.86878788,0,0.168181818,23.52969697,0.074242424,0.024242424,0.028787879,18.41424242,0,0,175.5645455,5.330606061,0.059090909,0,1156.771818,944.05,16.70909091,0.066666667,7.706666667,67.32454545,2914.949091,0,599.6384848,75.54212121,926.4360606,0,0.006060606,337.089697,180.8645455,0,1.450394
2823,11,2,3,0.059677419,4.259354839,2.000967742,0,0.014516129,2499.26871,2887.474516,0,0,1733.211613,84.50870968,0,23.83,670.6967742,0.074193548,0.058064516,275.6932258,150.7529032,0,0,4556.288387,81.99935484,0,0,4862.721613,3157.354194,10.28935484,0.096774194,36.32064516,32.82096774,2.658387097,0,0.038709677,217.7280645,96.99096774,0,0,0,0.006451613,0,1.360091
2824,11,2,4,0.20106383,0,0.223404255,0,0,531.456383,854.4648936,0,0,1251.51766,551.5612766,0,0.112765957,698.74,0.088297872,0.038297872,21.39468085,216.7485106,0,0,1453.535106,28.39723404,0,0,2334.791277,1774.019362,14.55787234,0.076595745,0.674680851,52.37808511,68.29,0,0.024468085,12.84212766,624.8046809,0,0,2.297446809,1.731914894,0,2.223917
2825,11,2,5,0.076923077,0.055769231,0.044230769,0,0,2411.895385,4012.529615,0,0,2257.816538,1645.754231,0,0.155769231,700.84,0.071153846,0.078846154,5.693461538,253.4980769,0,0,1346.240769,151.135,0,0,1240.354615,2615.939231,34.18230769,0.069230769,6.634615385,48.52615385,37.56576923,0,0,69.86461538,2434.865,0,0,8.238461538,0.409615385,0,1.134048
2826,11,2,6,0.090322581,41.54193548,0.862903226,0,0,4342.835161,1224.367419,0,0.020967742,2924.694194,2.268387097,0,207.9909677,77.13677419,0.103225806,0.051612903,428.81,2.862580645,0,0,2562.272581,16.43967742,0,0,4824.976774,2015.061613,12.10774194,0.109677419,40.30225806,36.72741935,2.23,0,0.855483871,688.15,1591.906129,0,0,0,0.175806452,0,1.332548
2827,11,2,7,0.077272727,18.1030303,0.254545455,0,0.021212121,2426.002121,1905.016061,0,0.01969697,1338.211818,50.2430303,0,5.246363636,291.4224242,0.103030303,0.084848485,36.90454545,87.59363636,0,0,1651.08697,44.7369697,0,0,3269.74697,2790.669697,29.90848485,0.084848485,5.279090909,46.96242424,23.32878788,0,0,56.87575758,2136.897576,0,0,1.160909091,0.313636364,0,1.757173
2828,11,2,8,0.090625,0.0296875,0.6965625,0,0,4649.45625,4895.54,0,0.00625,3278.590937,1237.328438,0,0.1171875,268.9775,0.10625,0.06875,19.1609375,117.8878125,0,0,934.1325,47.7778125,0,0,1386.71,1461.495,29.541875,0.08125,1.2321875,42.6253125,28.2421875,0,0.00625,31.4446875,1100.898125,0,0,194.824375,1.1159375,0,1.551797
2829,11,2,9,0.226923077,0.146153846,0,0,0.007692308,4868.084231,7338.686538,0,0,2353.804615,2510.394615,0,0.086538462,649.1153846,1.235769231,0.076923077,0.128846154,806.8519231,0,0,992.4107692,128.7784615,0,0,2025.898077,2308.278462,23.635,0.084615385,4.212307692,54.21153846,285.685,0,0.026923077,41.01576923,1767.688077,0,0,324.4926923,8.692307692,0,1.276896
2830,11,2,10,0.041891892,0.417567568,0.221621622,0,0,3567.466757,1901.952973,0,0.017567568,2120.157297,35.05135135,0,14.34675676,116.3421622,0.067567568,0.054054054,40.70135135,16.90378378,0,0,802.1402703,12.92432432,0,0,1624.935676,1429.317027,50.76459459,0.097297297,0.301081081,54.1572973,90.93081081,0,0.005405405,30.46,1943.899189,0,0,50.74405405,2.944864865,0,1.773742
2831,11,2,11,0.056410256,0.091025641,0.055128205,0,0.005128205,5297.309231,4024.912821,0,0,3490.487692,368.62,0,6.682307692,422.6628205,0.092307692,0.066666667,41.63897436,164.6271795,0,0,940.17,19.68717949,0,0,1810.964359,863.8630769,17.71461538,0.073076923,0.415641026,50.84769231,67.17564103,0,0,21.34025641,2005.808974,0,0,177.8848718,1.305641026,0,2.021406
2832,11,2,12,0.088043478,6.089130435,0.505434783,0,0.015217391,2727.007609,1290.238696,0,0.009782609,2143.118043,28.31826087,0,37.09608696,178.6284783,0.058695652,0.086956522,60.54956522,26.19195652,0,0,1794.755217,18.18478261,0,0,3492.126739,2324.763261,14.46608696,0.073913043,3.463695652,56.92130435,16.51195652,0,0,51.04804348,1260.079783,0,0,1.309347826,0.244565217,0,2.122161
2833,11,2,13,0.052325581,28.22255814,2.296511628,0,0.004651163,223.5262791,433.8683721,0,0,17.50906977,4.091860465,0,0.096511628,7.932790698,0.074418605,0.069767442,1.074418605,5.962093023,0,0,105.9997674,14.04930233,0,0,157.1790698,3216.642093,405.8381395,0.08372093,29.16023256,58.34837209,51.26627907,0,0.004651163,355.6413953,2973.619767,0,0,0,0,0,2.046445
2834,11,2,14,0.05,732.1662963,16.34222222,0,0.007407407,2322.452222,2830.28,0,0.033333333,557.8333333,35.71185185,0,10.25407407,48.18444444,0.116666667,0.051851852,32.03444444,36.24333333,0,0,975.2966667,48.15555556,0,0,1848.078148,2919.314444,990.3762963,0.081481481,46.77,61.55555556,17.01740741,0,0.380740741,719.2192593,3808.581481,0,0,0,0.07962963,0,1.5035
2835,11,2,15,0.035483871,0.601612903,0.272580645,0,0,215.8048387,1184.373871,0,0.006451613,714.1206452,527.4119355,0,0.093548387,522.6887097,1.457419355,0.032258065,17.23322581,887.2896774,0,0,2786.174194,56.48193548,0,0,5209.641935,2922.997419,19.54677419,0.064516129,4.676451613,99.91096774,307.7725806,0,13.85774194,5.433548387,1628.235484,0,0,1847.012258,63.09645161,0,1.375652
2836,11,2,16,0.046341463,0.01097561,0.496341463,0,0.032926829,3046.029756,452.4043902,0,0,2588.729512,20.3702439,0,60.19658537,418.4182927,0.101219512,0.068292683,1307.425854,13.63365854,0,0,3200.120244,0.004878049,0,0,4592.860732,1038.246098,1.829756098,0.087804878,7.327804878,68.24829268,14.61926829,0,5.778536585,0.945121951,507.3531707,0,0,630.2968293,24.34829268,0,1.845402
